NPD_WELL_BORE_NAME,DATEPRD,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,ON_STREAM_HRS,WATER_CUT,GOR,OIL_PER_HR,KMeans_Cluster,Ward_Cluster
15/9-F-14,2008-08,67621.2,9780532.34,222.53,458.4,0.003280037816316998,144.63707151011812,147.51570680628274,1,1
15/9-F-14,2008-09,114596.26,16340514.75,275.73,642.70833,0.002400324047663839,142.5920422708385,178.30212345310662,1,1
15/9-F-14,2008-10,142817.06,20326866.32,101.25,742.5,0.0007084466643917074,142.32799862985556,192.34620875420876,1,1
15/9-F-14,2008-11,104409.61,14906020.01,189.89,717.83333,0.0018154006472306272,142.76482796937944,145.45104780799184,1,1
15/9-F-14,2008-12,110199.28,15956253.45,66.54,744.0,0.0006034508245619541,144.79453450149583,148.117311827957,1,1
15/9-F-14,2009-01,115572.66,16718455.33,977.79,705.16665,0.00838941419788598,144.65752825971126,163.89410928608152,1,1
15/9-F-14,2009-02,113880.98,16254377.44,2529.24,638.41668,0.02172695833750679,142.73127470452044,178.38033304518294,1,1
15/9-F-14,2009-03,90644.44,12702463.22,1679.12,530.80333,0.018187340262875478,140.13505097499637,170.76840870610215,1,1
15/9-F-14,2009-04,86944.06,11926656.18,246.47,537.63334,0.002826797818524558,137.17620479190873,161.71627302726426,1,1
15/9-F-14,2009-05,116175.04,15944548.83,3440.05,694.66667,0.028759331285041045,137.24590781290027,167.23854046430642,1,1
15/9-F-14,2009-06,86654.03,12141881.11,5731.18,691.89998,0.06203568731401921,140.1190586288947,125.24068869029306,1,1
15/9-F-14,2009-07,64871.82,9127860.49,6772.73,742.16666,0.09453238243523059,140.7060953430935,87.4086960467882,1,0
15/9-F-14,2009-08,112493.5,15664621.81,20793.78,656.82498,0.1560072348989341,139.24912826074396,171.2686079631137,1,1
15/9-F-14,2009-09,90349.8,12564633.24,15274.84,509.07501,0.14461436270930722,139.0665307504831,177.47836414126868,1,1
15/9-F-14,2009-10,96707.32,13556584.82,26099.06,655.42499,0.21252202043574608,140.1815790159421,147.54902769270365,1,1
15/9-F-14,2009-11,98043.5,13821883.66,39016.45,709.25001,0.28466703803700494,140.97705263479986,138.23545804391318,1,1
15/9-F-14,2009-12,89514.35,12552907.78,56173.42,726.66667,0.38557402587739514,140.23346848857193,123.18488475603266,1,0
15/9-F-14,2010-01,82221.25,11561301.92,70004.16,742.16666,0.4598717126135512,140.6120913997294,110.78542655095825,1,0
15/9-F-14,2010-02,62092.98,8751248.29,62000.25,610.175,0.49962636962548235,140.9378047244632,101.76257631007499,0,0
15/9-F-14,2010-03,66989.25,9421805.36,64560.85,654.10832,0.4907700564271711,140.64652701739456,102.41308350885981,1,0
15/9-F-14,2010-04,73035.81,10288470.42,69865.31,679.80833,0.48890666497225493,140.8688480349571,107.43588564147191,1,0
15/9-F-14,2010-05,87809.28,12490295.91,85315.44,740.16667,0.4927975623585124,142.24346116948004,118.63446917975921,1,0
15/9-F-14,2010-06,75309.81999999999,10756576.8,96580.92,717.75,0.5618738973373435,142.83099866657497,104.9248624172762,1,0
15/9-F-14,2010-07,69600.25,10073534.35,101216.35,742.41667,0.5925439916261066,144.73416905830078,93.74823170390289,0,0
